parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,w7,w8,bias
model.7.effective_weight,517,"(1296,)","103,826,861,1134,1179,1256",1.1331975,-0.1656826,0.12165332,-2.1224096,-1.189823,-0.35388213,,,0.40182534
model.7.effective_weight,518,"(1296,)","294,796,1067,1104,1146,1163",-0.2820478,0.34121144,-0.03876699,-0.5269111,0.10530886,-1.4147664,,,-0.8520008
model.7.effective_weight,519,"(1296,)","45,317,339,412,869,1293",-0.34803736,-1.7906283,0.582464,0.60375774,1.8694718,-1.1131064,,,-0.94346714
model.7.effective_weight,520,"(1296,)","113,330,534,715,810,1167",0.041038107,1.1286027,-0.28752694,0.07333635,-1.2363437,0.1159032,,,-0.53396124
model.7.effective_weight,521,"(1296,)","85,260,381,666,828,1111",0.4028538,-0.5971877,0.8408765,0.41119835,-1.6350346,-0.36726704,,,-0.36760896
model.7.effective_weight,522,"(1296,)","302,407,415,563,570,808",0.13090996,-1.7894024,0.15544455,-0.4145675,-1.5844468,0.155464,,,-0.6857113
model.7.effective_weight,523,"(1296,)","297,362,426,503,528,911",-1.3828071,1.4344405,1.6333935,-0.41071144,0.035554316,0.80532575,,,-0.13155884
model.7.effective_weight,524,"(1296,)","378,917,978,1041,1110,1202",1.5039251,-1.2440972,-0.76695406,-1.618823,0.40309465,0.35586601,,,-0.7616572
model.7.effective_weight,525,"(1296,)","464,531,774,1043,1261,1271",0.22843985,-0.849768,-1.1963342,0.134807,-0.5090262,0.51215935,,,-0.3696576
model.7.effective_weight,526,"(1296,)","167,341,746,836,953,1250",0.21979287,1.1726818,0.2596216,-0.9060178,-0.92376524,-0.5289247,,,-0.26605052
model.7.effective_weight,527,"(1296,)","282,349,654,777,1006,1279",0.5906614,-1.2978572,-1.1405888,0.20033361,0.54958737,0.2989465,,,-0.2701203
model.7.effective_weight,528,"(1296,)","4,646,741,902,1105,1131",-0.11622415,0.6258612,-0.8635507,-0.9732399,0.13759941,0.5781512,,,-0.52426094
model.7.effective_weight,529,"(1296,)","461,557,876,1039,1050,1066",0.18354869,-0.73130316,-0.13423762,3.1062617,0.026341852,1.0559834,,,-0.8966188
model.7.effective_weight,530,"(1296,)","134,333,546,612,809,1189",-2.428549,-0.81271446,0.34783378,-0.06948795,-0.56492037,-0.45875323,,,-0.659786
model.7.effective_weight,531,"(1296,)","226,431,515,718,771,1294",-0.2176579,-0.118020885,2.6366832,0.49782503,-1.0350691,-0.23536462,,,-0.44603977
model.7.effective_weight,532,"(1296,)","288,375,443,813,1153,1273",0.17741606,0.0032594905,-1.969731,-0.8637064,1.1338485,-0.20619255,,,0.20088775
model.7.effective_weight,533,"(1296,)","128,146,757,824,1070,1128",-0.40066922,-0.30514097,-0.2653387,-0.19467457,3.485968,-0.78243214,,,-0.50387776
model.7.effective_weight,534,"(1296,)","62,285,417,660,705,847",-0.6882089,-1.1965448,0.15850343,1.968199,0.22392583,-1.8023343,,,-0.6430773
model.7.effective_weight,535,"(1296,)","161,293,488,670,895,1260",-0.759329,-0.9020994,-0.8762774,0.072233774,0.6235665,0.68814623,,,0.46192956
model.7.effective_weight,536,"(1296,)","300,604,1083,1232,1239,1265",0.5930018,0.6849475,-1.0620077,1.1353595,-1.3089951,0.27810904,,,-0.6012386
model.7.effective_weight,537,"(1296,)","280,507,818,837,878,989",-0.14513819,-0.09446897,-1.0374376,2.5292697,-0.5225143,0.04963605,,,-0.059825305
model.7.effective_weight,538,"(1296,)","271,309,393,1128,1156,1165",-0.0072927983,-0.10168821,0.5479891,-1.530716,-0.05729605,-0.5396018,,,-0.6258231
model.7.effective_weight,539,"(1296,)","215,247,250,616,658,1163",-1.0390658,-0.086384445,-0.22443283,0.45042092,0.99252456,-1.3645555,,,0.025158366
model.7.effective_weight,540,"(1296,)","81,210,348,682,1113,1264",-0.90917015,0.9968588,-0.4016727,-1.9034122,-0.5589156,0.28442946,,,-0.56132436
model.7.effective_weight,541,"(1296,)","23,249,453,590,826,1125",0.26051342,-0.039710913,-1.1834006,0.53607845,0.073501036,-0.957369,,,-0.28009155
model.7.effective_weight,542,"(1296,)","113,561,562,721,1206,1218",0.1235093,-0.034941558,-1.0827013,0.5653094,-0.34397998,-0.56855595,,,-0.81248254
model.7.effective_weight,543,"(1296,)","230,289,595,653,1058,1269",-1.3221284,-0.24760734,1.5187156,-0.34339857,-0.14587249,0.5766336,,,-0.6080352
model.7.effective_weight,544,"(1296,)","58,465,476,485,756,1234",-0.48066983,-0.10267,0.33383426,-0.7285804,-0.9949675,1.3287599,,,-0.3201136
model.7.effective_weight,545,"(1296,)","390,439,448,480,967,1089",0.29153976,-0.97225434,0.7014063,-1.0005676,-0.9411002,-0.5185167,,,-0.45555526
model.7.effective_weight,546,"(1296,)","101,471,572,644,1157,1217",0.08459303,-0.5884007,-0.93270403,0.23087883,0.0038183546,-0.005418108,,,-1.1354889
model.7.effective_weight,547,"(1296,)","227,490,548,642,685,965",2.414111,0.42609906,1.2857531,0.53174067,-0.13972294,-2.6590793,,,0.2974877
model.7.effective_weight,548,"(1296,)","269,279,307,847,1033,1107",-0.48380333,0.70208526,0.8017152,-0.89688057,0.3063822,0.111590736,,,0.23007019
model.7.effective_weight,549,"(1296,)","57,598,634,815,895,1206",-1.2126245,0.38296112,-0.020419374,-1.7385938,-0.8240013,-1.3308758,,,-0.17302
model.7.effective_weight,550,"(1296,)","396,607,836,867,890,1122",0.98927575,-0.47649464,-0.548179,0.4541387,0.11335465,0.27623278,,,0.115726285
model.7.effective_weight,551,"(1296,)","470,808,946,983,1015,1274",-1.7247641,-0.04299919,-0.77843344,0.36497423,0.5944044,-3.59079,,,-0.26408884
model.7.effective_weight,552,"(1296,)","138,139,179,564,999,1022",-0.97664994,0.25579038,0.4275006,-0.24238764,-0.6999332,0.5376089,,,-0.05629748
model.7.effective_weight,553,"(1296,)","354,373,424,432,536,646",0.11586553,-0.18587668,-0.5110394,0.7428994,-0.9741752,0.6554728,,,-0.23169471
model.7.effective_weight,554,"(1296,)","390,394,911,983,1044,1144",-0.33154327,-0.20321666,-0.5028067,-0.85323536,-0.8941426,-0.30661806,,,0.24175987
model.7.effective_weight,555,"(1296,)","14,259,391,905,974,1144",-1.6201035,0.07629588,-0.60236764,0.29286698,-0.21418536,0.17089844,,,-0.03692492
model.7.effective_weight,556,"(1296,)","72,219,259,530,817,851",0.16417226,-1.5051225,0.61925,-0.16024354,-0.07967679,-0.7929859,,,-0.54460585
model.7.effective_weight,557,"(1296,)","22,114,405,906,1195,1261",-0.28760448,-0.6275089,-0.9418318,-1.2413913,0.6716602,-0.15740031,,,-0.12857448
model.7.effective_weight,558,"(1296,)","349,381,402,507,592,1166",-2.0087235,0.10315629,-0.45013666,0.38788882,0.72457945,-0.2299489,,,-0.19255199
model.7.effective_weight,559,"(1296,)","97,287,828,958,1041,1128",0.288982,0.6611268,0.6437514,0.114012375,1.1688931,-2.0552604,,,0.060425963
model.7.effective_weight,560,"(1296,)","32,711,760,882,886,967",-1.0974756,-0.64776653,-0.48260823,3.1030111,0.2879254,0.93671757,,,0.10308941
model.7.effective_weight,561,"(1296,)","88,301,780,949,1192,1225",-0.9672403,0.3025171,-0.73559034,-0.14816518,-0.20474246,2.557335,,,-0.09343731
model.7.effective_weight,562,"(1296,)","282,289,444,695,1118,1121",-0.8757236,0.13606524,0.8355842,-1.3775218,0.3096735,-0.23310095,,,-0.20368113
model.7.effective_weight,563,"(1296,)","236,598,944,1040,1083,1262",-0.23672672,-0.7118653,-0.92774904,-0.7121479,-0.12482976,-0.21658951,,,0.29028985
model.7.effective_weight,564,"(1296,)","4,147,919,1111,1153,1292",0.4163655,-0.1896497,0.092823714,0.67383856,-1.5047569,-1.086076,,,-0.081337154
model.7.effective_weight,565,"(1296,)","35,227,238,366,469,1137",-1.2728964,-4.5482087,0.33625454,2.0173993,-2.002015,-2.0193663,,,0.16270629
model.7.effective_weight,566,"(1296,)","78,106,138,238,515,1036",-1.2752023,1.3015069,-0.84083885,0.007816265,0.3481271,0.92228466,,,-0.09811368
model.7.effective_weight,567,"(1296,)","534,541,826,1053,1187,1277",-0.4509364,0.15743172,-0.09280916,-0.09934114,1.2872825,0.66981655,,,0.092653714
model.7.effective_weight,568,"(1296,)","360,502,747,927,1126,1153",-1.2177479,-0.5142228,1.03198,-0.47499278,0.12643847,0.52674603,,,-0.8858914
model.7.effective_weight,569,"(1296,)","88,202,227,478,975,980",-0.78669405,-0.10337496,0.08232429,1.1974206,-1.5609142,-1.1421219,,,-0.08039781
model.7.effective_weight,570,"(1296,)","73,833,972,1051,1064,1284",0.36303526,-0.509819,-0.20891967,0.728024,-2.4367387,0.6170602,,,-0.3907819
model.7.effective_weight,571,"(1296,)","13,367,697,886,980,1049",-1.6832587,1.4116052,-0.066651195,-0.027698852,1.7518525,0.35341483,,,-0.21421374
model.7.effective_weight,572,"(1296,)","15,79,113,219,325,1019",0.78100204,0.02211293,0.09628157,-2.3353875,0.0069499523,-0.72600484,,,0.040667176
model.7.effective_weight,573,"(1296,)","377,670,734,779,967,999",1.0004337,1.3450193,-0.80525345,-0.27613533,0.028410852,0.4451899,,,-0.49420363
model.7.effective_weight,574,"(1296,)","164,487,1068,1144,1156,1175",0.7055546,-0.81368047,-4.7001796,0.22811449,-0.08631685,-1.3437957,,,-0.5516526
model.7.effective_weight,575,"(1296,)","250,400,471,960,1017,1065",0.30043104,0.085519746,0.56981146,0.14711525,1.0924222,-0.72401696,,,0.025879223
model.7.effective_weight,576,"(1296,)","335,444,596,875,922,1008",-1.1930943,-0.5606407,0.010959527,-0.052587707,0.35870588,0.05781742,,,-0.7401239
model.7.effective_weight,577,"(1296,)","400,431,797,815,1099,1267",0.42646918,1.2469047,-0.8152992,-1.7307434,0.3907686,0.21432972,,,0.29425156
model.7.effective_weight,578,"(1296,)","210,532,717,861,922,1082",-4.0688486,0.59652865,-1.9947165,-1.5820495,-0.1675843,-3.5312662,,,0.16104352
model.7.effective_weight,579,"(1296,)","194,242,560,642,721,1198",0.27474028,0.19054371,0.13433976,0.94020057,-0.13750158,-1.5192646,,,-0.08936262
model.7.effective_weight,580,"(1296,)","227,550,853,1093,1169,1193",-1.6965529,0.18385395,0.11334983,-0.8937239,0.11226236,2.360584,,,-0.574809
model.7.effective_weight,581,"(1296,)","8,316,430,646,1076,1183",-0.3632812,-1.6012962,-0.21236886,-0.386533,0.40070337,-1.1208547,,,-0.324628
model.7.effective_weight,582,"(1296,)","67,94,205,841,963,1244",-1.6178508,-0.7938686,0.47414827,0.09745178,-0.48579824,-0.07581937,,,-0.36708766
model.7.effective_weight,583,"(1296,)","90,393,438,831,881,1279",0.72548026,0.24015655,-0.95492023,-0.08974488,-0.98840654,0.23646998,,,-0.34852073
model.7.effective_weight,584,"(1296,)","235,272,409,622,836,1174",-0.04813519,2.1857388,0.3520414,1.7029281,-0.78672177,-0.38559592,,,-0.09908327
model.7.effective_weight,585,"(1296,)","154,280,469,484,806,807",-0.9496956,1.2674755,-0.29781875,0.27193993,0.27674857,-0.27933663,,,-0.0015439674
model.7.effective_weight,586,"(1296,)","406,430,663,809,904,1000",0.47935635,1.6320045,-1.1607383,-0.3405485,0.37151188,-0.66852075,,,-0.18594928
model.7.effective_weight,587,"(1296,)","89,192,482,561,740,985",-0.6200947,-0.37322775,-0.66643184,0.58349884,-0.44147784,0.49852437,,,-0.39404523
model.7.effective_weight,588,"(1296,)","23,225,514,532,885,1138",0.298229,-0.3152578,0.84961087,-1.011403,0.5444071,-0.63226086,,,-0.7388256
model.7.effective_weight,589,"(1296,)","216,416,430,954,1041,1276",0.26867664,-0.18952696,-0.35119808,0.19547318,-0.7544107,1.0977765,,,-0.22817563
model.7.effective_weight,590,"(1296,)","296,341,684,1111,1250,1280",-0.6895128,1.0104442,0.21114759,-0.4519485,-1.6741921,0.90426654,,,-0.67189735
model.7.effective_weight,591,"(1296,)","8,47,126,554,730,906",-0.60734075,0.10596165,0.223477,-0.6517253,-1.1912453,0.7031287,,,-0.17202151
model.7.effective_weight,592,"(1296,)","161,521,674,745,942,984",-0.09371268,-2.3017366,-0.8782683,-0.15125208,0.02077755,0.47967976,,,-0.29228818
model.7.effective_weight,593,"(1296,)","326,416,455,502,674,1137",0.07002328,-1.254112,0.3381028,-1.2264433,0.63585186,-0.3681413,,,-0.62255925
model.7.effective_weight,594,"(1296,)","293,602,671,995,1040,1183",-0.4436809,-0.8991116,-0.04247781,-0.96998703,-1.007643,0.2816994,,,-0.87940454
model.7.effective_weight,595,"(1296,)","296,594,712,763,806,991",-0.16337699,-1.5460407,0.10775938,0.13191672,1.6298207,0.2749863,,,-0.11427393
model.7.effective_weight,596,"(1296,)","44,376,401,638,1147,1206",-0.9657914,0.6243853,0.96977204,-1.7139987,-0.09364703,0.82873017,,,-0.052352298
model.7.effective_weight,597,"(1296,)","159,234,540,593,940,1294",-0.48333126,-0.8275595,0.62372226,-0.55964977,-0.85988206,-0.9811088,,,-0.38497445
model.7.effective_weight,598,"(1296,)","84,136,152,286,415,691",1.1487887,-0.14778471,-0.62503344,-0.11035976,-0.7963984,-1.3100845,,,-1.0450419
model.7.effective_weight,599,"(1296,)","294,327,462,529,709,1179",-3.1673262,-0.24608518,0.121485755,0.6353956,-1.5958737,-0.7201925,,,-0.21207146
model.7.effective_weight,600,"(1296,)","142,261,460,830,887,1034",0.16258204,-2.1143658,-1.0429368,0.347873,0.24140972,0.5102943,,,-0.020567534
model.7.effective_weight,601,"(1296,)","349,675,810,977,1161,1191",1.2199415,-1.4976532,-0.758197,-3.1763291,0.16863059,0.5971922,,,0.14982589
model.7.effective_weight,602,"(1296,)","404,638,905,941,1171,1234",0.61062646,-0.97294015,-1.8937517,-0.2649916,0.39552242,-0.6710725,,,-0.32936424
model.7.effective_weight,603,"(1296,)","25,46,508,577,707,988",-1.6150876,0.17056608,0.05283504,0.9402819,0.15365675,-0.03742219,,,0.085629374
model.7.effective_weight,604,"(1296,)","184,199,378,629,941,1288",-0.33388433,-1.3331105,0.5524429,1.0677482,0.15958484,0.49646816,,,-0.24313676
model.7.effective_weight,605,"(1296,)","98,151,393,964,1219,1272",0.54533315,-0.26145828,0.29520476,-0.37889615,-0.89130586,2.184085,,,-0.03486879
model.7.effective_weight,606,"(1296,)","42,110,448,548,582,835",0.120183274,-0.17632361,-0.8646583,-0.6094321,-0.47817245,0.24503224,,,-0.35920522
model.7.effective_weight,607,"(1296,)","62,238,340,432,668,962",-1.2753756,0.19205065,0.6257288,-0.60316724,-0.26621804,0.43227458,,,0.7343064
model.7.effective_weight,608,"(1296,)","100,307,331,632,642,1284",0.38193405,-1.1454741,-1.025638,1.2200199,-0.17459929,-0.2011938,,,-0.6588308
model.7.effective_weight,609,"(1296,)","0,320,400,1169,1181,1215",0.029823262,0.025267582,-0.4602955,-1.2425835,1.4327922,-0.08674772,,,0.42564464
model.7.effective_weight,610,"(1296,)","358,415,482,653,1167,1225",-0.5492427,1.2664648,-1.0074878,-0.7142551,0.6490425,0.6195539,,,-0.1197171
model.7.effective_weight,611,"(1296,)","310,594,797,1035,1060,1264",-0.90547395,-0.0010868427,1.0664916,-2.0578744,1.2398344,0.3625656,,,0.14711106
model.7.effective_weight,612,"(1296,)","56,120,406,803,958,1115",-0.28542623,1.5869685,0.8344158,-0.44290572,0.050055165,-0.7121847,,,0.52490395
model.7.effective_weight,613,"(1296,)","98,181,298,581,811,1000",-0.37115437,-0.4702348,-0.68854684,2.0493982,0.48552832,-0.0027806065,,,-0.52026653
model.7.effective_weight,614,"(1296,)","66,208,244,515,1070,1188",-0.2918346,-0.9156412,-0.2998639,2.267425,-0.18502015,0.50675267,,,0.39678463
model.7.effective_weight,615,"(1296,)","86,461,486,614,962,1149",0.42451862,0.123202816,-0.50183856,-0.19769804,-1.1619662,-0.9928065,,,-0.45591512
model.7.effective_weight,616,"(1296,)","242,286,329,574,985,990",0.8548987,-0.4001512,-1.7616652,-0.7605591,0.19780594,0.030424014,,,-0.31109735
model.7.effective_weight,617,"(1296,)","0,334,413,631,925,1097",-0.28924525,-2.0380208,-0.120165214,-1.2068205,0.18319115,-0.26229298,,,-0.49841273
model.7.effective_weight,618,"(1296,)","146,795,907,991,1019,1265",-0.47843358,-0.5155095,0.58554345,0.59512585,-0.9349139,0.16752706,,,-0.7133613
model.7.effective_weight,619,"(1296,)","67,489,631,642,662,862",0.6399701,-1.2466632,0.7444774,0.5055504,-0.60527056,0.6377992,,,-0.6625995
model.7.effective_weight,620,"(1296,)","29,77,401,763,1156,1160",0.66946554,-1.255012,-0.29457414,0.023331076,-0.33752468,-0.66347945,,,-0.63967395
model.7.effective_weight,621,"(1296,)","120,637,687,775,1002,1056",-1.722176,0.16477531,-1.0434953,0.28612274,-1.2042401,0.9375625,,,-0.22950727
model.7.effective_weight,622,"(1296,)","69,338,568,886,967,1074",-0.03513495,-0.016725238,1.1363136,0.38727483,-0.63920254,-0.89549875,,,0.57164377
model.7.effective_weight,623,"(1296,)","36,266,559,606,753,1215",0.6755432,0.4477177,-1.183782,0.41427422,0.51043695,-0.980319,,,0.06233384
model.7.effective_weight,624,"(1296,)","46,92,315,559,936,1144",-0.034946904,1.3663914,0.1769053,-1.5973145,0.3290056,-0.111850984,,,-0.22819601
model.7.effective_weight,625,"(1296,)","290,659,735,932,1238,1280",1.5093751,-0.59940255,0.19626765,-0.69560754,-0.20375708,-0.41086075,,,-1.0684944
model.7.effective_weight,626,"(1296,)","135,402,477,587,700,715",-1.4110773,-0.9544391,0.8559377,1.144985,0.28268698,0.2810867,,,-0.27007586
model.7.effective_weight,627,"(1296,)","73,664,798,1047,1082,1270",0.025585717,-0.5467206,-0.4125599,0.3167288,4.0759363,-0.2271872,,,0.034811694
model.7.effective_weight,628,"(1296,)","252,282,501,1090,1178,1264",-1.3271538,-0.78364176,1.141958,-0.6469353,-0.09846146,-0.27352574,,,-0.16633028
model.7.effective_weight,629,"(1296,)","143,209,222,377,521,1209",-0.029166006,0.16850619,-0.5030263,-0.25969854,-0.7653937,0.9052922,,,0.24211687
model.7.effective_weight,630,"(1296,)","102,555,930,932,1100,1198",0.53565824,-0.82031906,-0.43759018,0.19726467,-0.15441643,-0.99001515,,,-0.6624336
model.7.effective_weight,631,"(1296,)","194,711,927,969,1251,1287",-0.5988388,-0.22134885,0.72497296,-0.15973032,-1.5474292,1.9469953,,,-0.08439537
model.7.effective_weight,632,"(1296,)","29,32,51,829,936,1225",0.64114714,-1.8759277,-1.3044735,0.38223973,0.39362863,0.94070446,,,-0.42175564
model.7.effective_weight,633,"(1296,)","282,434,612,712,755,800",1.6146804,-0.8011434,-1.2693317,-0.96261305,0.27388135,-1.3723583,,,0.114375316
model.7.effective_weight,634,"(1296,)","26,122,231,262,326,793",-0.5004888,-0.016805675,1.8817378,-0.43038294,0.0014931569,-0.8885869,,,-0.24585502
model.7.effective_weight,635,"(1296,)","128,174,583,716,981,1257",1.1918178,-1.3369368,0.09993769,0.03780737,2.040508,-0.153819,,,-0.3913322
model.7.effective_weight,636,"(1296,)","41,238,620,976,1106,1117",-0.17608654,0.8385974,0.0062763323,-0.25261372,-1.8463825,0.9140564,,,0.3304915
model.7.effective_weight,637,"(1296,)","15,160,359,731,896,1201",0.05962282,0.2691416,-2.158208,-0.15185991,-0.48474273,0.23680209,,,-0.41980994
model.7.effective_weight,638,"(1296,)","40,689,710,875,1081,1096",0.3367523,-0.46738496,0.42198274,0.00039706862,0.2967212,-0.9068241,,,-0.22324187
model.7.effective_weight,639,"(1296,)","365,445,695,999,1113,1291",2.00506,-0.18348418,-2.2742763,1.0326489,1.0255289,0.32784274,,,0.16346109
model.7.effective_weight,640,"(1296,)","34,180,250,678,826,1184",-0.28812927,-0.6710009,-0.11023102,-3.9274957,-0.26596993,1.2880275,,,0.44587934
model.7.effective_weight,641,"(1296,)","122,339,637,750,878,979",0.2724798,0.953569,-0.4794664,-1.7450781,-0.26075092,0.69735754,,,-0.28530365
model.7.effective_weight,642,"(1296,)","0,422,580,925,1104,1246",0.10789161,0.6989034,-0.5802243,-0.2826709,-0.91204846,0.077258304,,,-0.011901348
model.7.effective_weight,643,"(1296,)","11,31,318,884,1017,1077",1.3708549,-0.0033386897,-0.79382294,0.72844684,0.67326707,0.29414693,,,-0.325702
model.7.effective_weight,644,"(1296,)","158,196,543,620,761,1225",-0.28803566,0.46456605,0.055514447,-0.86821675,0.090694636,2.551418,,,-0.3665192
model.7.effective_weight,645,"(1296,)","46,838,912,950,1042,1262",0.38342568,0.07995139,-0.68811244,-0.2607485,-0.7285038,0.047188498,,,-0.4785745
model.7.effective_weight,646,"(1296,)","566,717,731,840,859,1178",0.49770212,-0.9042902,-0.5312208,1.0882432,-0.21294452,-0.63562864,,,0.15287568
model.7.effective_weight,647,"(1296,)","334,913,975,1030,1187,1205",0.4627015,-1.6859516,-0.3758291,-0.59422666,-0.44346452,-2.4859781,,,-0.5779724
model.7.effective_weight,648,"(1296,)","83,470,523,632,693,934",-1.5220389,-0.86184627,1.8805289,-0.83403957,-0.2811536,0.16227047,,,-0.29773808
model.7.effective_weight,649,"(1296,)","75,352,875,879,890,1211",-0.28355625,1.500325,-0.285092,-0.6345114,0.40731242,-0.12944143,,,0.35403463
model.7.effective_weight,650,"(1296,)","14,551,679,969,1014,1063",-0.29937226,0.5743759,0.5893987,0.07592253,-1.0679291,0.67965853,,,-0.9511186
model.7.effective_weight,651,"(1296,)","358,438,616,647,707,1150",0.33838013,-1.0777385,0.12980606,-0.9102194,1.2551548,1.2021554,,,0.115311384
model.7.effective_weight,652,"(1296,)","82,390,719,920,979,1056",0.85175484,0.30181903,-0.09413366,-1.3085895,0.49614045,1.349232,,,0.033340037
model.7.effective_weight,653,"(1296,)","33,660,771,951,1183,1271",-1.6606005,-0.17020364,-0.30728564,0.33237496,0.89348143,0.56277823,,,0.009344043
model.7.effective_weight,654,"(1296,)","401,687,776,1193,1224,1264",-1.2123541,-0.6018907,0.2611225,0.067072995,-0.029968789,0.08509825,,,-0.5674589
model.7.effective_weight,655,"(1296,)","173,307,408,839,912,995",-0.5896879,-1.2256882,0.51291645,0.90447396,-0.10398779,0.11574219,,,0.38255322
model.7.effective_weight,656,"(1296,)","9,232,703,932,1022,1228",-0.3329704,2.8419263,0.55284166,-0.34726682,-0.43064737,0.9369239,,,0.04967331
model.7.effective_weight,657,"(1296,)","82,253,558,762,965,1094",-0.28318778,0.7255358,0.5228081,-1.9756579,0.40851003,0.46556532,,,-0.57192993
model.7.effective_weight,658,"(1296,)","88,243,367,480,733,959",-0.22106487,0.7077958,-2.594144,0.26544955,-0.4033612,-1.8623699,,,-0.37610203
model.7.effective_weight,659,"(1296,)","216,395,607,848,990,1107",2.9798489,-1.2562457,1.0269343,-0.75687754,0.16344889,0.16095811,,,0.17403053
model.7.effective_weight,660,"(1296,)","105,325,481,595,659,1189",1.015689,0.5309228,-0.38533702,-1.2201664,0.8478229,-0.36085293,,,-0.008704914
model.7.effective_weight,661,"(1296,)","274,630,788,1001,1051,1290",0.43251288,0.7177378,-1.1370425,0.55354697,0.7844079,-1.853773,,,-0.16788499
model.7.effective_weight,662,"(1296,)","109,349,596,812,987,1044",-0.87666017,0.18428865,1.0681388,-0.7475522,0.20621064,-1.0671605,,,-0.40138575
model.7.effective_weight,663,"(1296,)","172,187,454,1075,1078,1221",-1.3639537,-0.9714591,0.13507889,0.07530964,0.060063157,-1.0100193,,,-0.4112268
model.7.effective_weight,664,"(1296,)","170,384,703,821,1150,1207",-1.2273908,-1.0017134,-0.042577036,-0.016604463,0.81551754,-0.37063503,,,0.6347455
model.7.effective_weight,665,"(1296,)","291,704,715,749,1029,1038",-1.0973014,0.6397502,0.25392878,-0.524987,-0.4580286,-2.5244768,,,-0.1649284
model.7.effective_weight,666,"(1296,)","169,329,418,677,835,1273",0.83940727,0.71329063,0.01021841,0.22724098,-0.6113691,0.09240622,,,0.099539936
model.7.effective_weight,667,"(1296,)","24,25,594,732,763,939",1.1842239,0.5734043,1.5982254,-0.08881036,1.3022066,-0.53095657,,,0.025087554
model.7.effective_weight,668,"(1296,)","46,389,443,656,986,992",0.067055315,-1.2820185,-0.3762711,0.025191875,1.4467759,-0.61649764,,,-0.5179688
model.7.effective_weight,669,"(1296,)","7,133,594,651,711,896",-0.76035124,0.72261834,-1.1509069,0.43934643,0.31998342,0.25337195,,,-0.41546136
model.7.effective_weight,670,"(1296,)","15,78,89,172,720,737",-0.8258022,-0.6472027,1.4499742,-1.5072843,0.4161538,0.32159108,,,-0.64721274
model.7.effective_weight,671,"(1296,)","130,134,278,389,990,1087",-0.05508339,0.9743038,-0.24104126,-2.9702675,0.053922325,1.6518697,,,-0.4242445
model.7.effective_weight,672,"(1296,)","166,468,469,618,824,1012",0.11216583,-3.3278217,-1.76229,-0.3347611,0.30384102,-0.60197574,,,-0.72250575
model.7.effective_weight,673,"(1296,)","93,297,469,572,867,1276",0.59166574,-2.8716154,-0.009455459,-1.3254429,-3.3307056,0.6856564,,,-0.14397813
model.7.effective_weight,674,"(1296,)","70,130,424,991,1175,1176",-0.45669726,1.4119768,0.38975567,0.19458577,-0.8634279,-0.015364962,,,-0.21116363
model.7.effective_weight,675,"(1296,)","6,377,893,1070,1122,1144",1.252428,1.0023366,-0.54675525,-1.4280512,-0.37361097,-0.21125351,,,0.39323732
model.7.effective_weight,676,"(1296,)","55,154,442,769,931,994",2.8371115,-1.512623,0.0726368,0.8182108,0.049300086,0.36284113,,,0.23048648
model.7.effective_weight,677,"(1296,)","260,386,502,597,1009,1026",-1.4743555,-0.5451218,0.146287,-0.6891115,0.17812456,-0.06850087,,,-0.86243844
model.7.effective_weight,678,"(1296,)","353,807,865,964,1045,1175",-1.2203815,-0.15604559,-0.19570273,1.4334991,0.051125247,-0.7186059,,,0.07353475
model.7.effective_weight,679,"(1296,)","12,475,895,1040,1185,1202",0.9621585,-0.25097921,-0.39250946,1.5707214,0.46164736,-0.64827025,,,0.0931357
model.7.effective_weight,680,"(1296,)","76,157,362,495,676,1226",-0.23801567,0.8419274,-1.126318,-0.11525154,-0.8195397,-4.0510216,,,-0.028918361
model.7.effective_weight,681,"(1296,)","45,176,399,632,793,978",-0.5840793,-0.24467477,-1.0240561,0.30847424,1.4117043,1.5185152,,,0.077113755
model.7.effective_weight,682,"(1296,)","42,135,273,898,1198,1257",0.47047865,-1.4544767,0.61669976,0.19274062,0.59502196,-0.10326062,,,-0.52153593
model.7.effective_weight,683,"(1296,)","375,492,733,782,978,1169",-0.5054346,-0.017919425,-0.9692047,-0.51817244,1.0272182,0.10655569,,,-0.15203404
model.7.effective_weight,684,"(1296,)","86,334,365,513,624,651",-0.021023456,-1.27056,-0.41351315,1.7976729,-0.43704352,-0.418108,,,-0.37752512
model.7.effective_weight,685,"(1296,)","296,328,369,1051,1122,1180",0.16386051,-0.32276922,-0.83746284,1.2485002,-0.46960926,0.4094585,,,0.49448898
model.7.effective_weight,686,"(1296,)","347,546,600,785,1058,1255",-1.8885428,0.50351596,-0.5365715,-1.5488673,-1.8804524,-0.5400853,,,-0.30140588
model.7.effective_weight,687,"(1296,)","423,687,769,849,853,1214",1.8753922,-1.3301303,0.5386524,-0.2561455,-0.16517921,0.58209616,,,-0.09689849
model.7.effective_weight,688,"(1296,)","359,515,632,640,902,1020",-0.44812,-0.8346968,0.10305775,0.7150694,-0.5265941,0.055425093,,,-0.6150121
model.7.effective_weight,689,"(1296,)","81,247,608,695,890,895",-1.2437323,-0.06037293,-0.82395387,0.8531473,-0.34836197,0.57327586,,,0.99028575
model.7.effective_weight,690,"(1296,)","112,404,656,1037,1089,1293",-1.4332659,0.30947125,0.234063,1.388789,1.0471545,1.0979645,,,0.34745723
